71	0.051	0.039	0.020	-0.099	-0.041	0.034	-0.038	0.002	-0.015	0.027	-0.035	-0.026	-0.052	0.045	-0.008	-0.000	-0.010	-0.029	0.012	0.033	0.092	0.006	-0.073	0.013	0.015	0.054	-0.016	-0.055	0.011	-0.064	0.027	0.043	0.094	0.023	-0.018	0.022	-0.012	-0.014	-0.021	0.028	0.020	0.031	-0.029	0.002	-0.027	0.031	-0.009	0.006	-0.133	-0.014	0.063	0.016	-0.029	0.058	-0.010	-0.031	0.055	-0.045	0.073	-0.053	0.008	0.026	0.072	0.020	0.007	-0.031	0.062	-0.035	-0.018	1.000	0.084	-0.034	-0.038	-0.031	-0.038	0.004	-0.032	-0.010	0.045	-0.016	-0.028	-0.097	0.047	0.027	0.001	0.028	0.009	0.013
73	0.023	0.075	0.008	-0.038	-0.034	-0.002	0.087	0.032	-0.130	-0.029	-0.077	0.014	0.000	-0.035	-0.074	-0.022	0.056	-0.017	-0.037	0.020	0.053	-0.063	-0.043	0.027	-0.013	0.080	-0.001	0.047	0.082	-0.054	0.059	0.034	0.039	0.040	-0.015	0.042	0.037	-0.052	0.024	0.047	0.068	0.136	0.067	0.076	0.037	0.125	-0.026	0.070	-0.022	-0.024	-0.019	-0.162	-0.047	0.020	0.039	-0.006	-0.065	-0.073	0.045	-0.033	-0.070	-0.063	0.071	-0.058	0.002	-0.078	0.008	-0.051	-0.002	0.084	1.000	0.020	-0.110	-0.004	0.063	-0.043	0.044	-0.073	-0.042	-0.088	0.009	-0.040	-0.002	0.002	0.002	0.050	0.014	-0.078
74	-0.070	-0.077	-0.043	0.067	0.028	-0.025	0.045	-0.055	0.068	0.013	-0.044	0.088	0.012	-0.033	-0.040	0.064	-0.112	-0.041	-0.016	0.022	-0.016	0.067	-0.015	-0.010	-0.091	0.008	0.033	0.050	-0.050	0.057	0.011	-0.029	0.014	0.050	0.053	-0.016	-0.031	-0.003	0.063	-0.054	-0.059	-0.054	0.062	0.019	-0.058	-0.084	-0.072	-0.063	0.051	0.058	0.052	-0.059	-0.019	0.011	0.040	0.048	-0.020	-0.038	0.017	-0.047	-0.027	0.050	0.058	0.041	-0.022	0.049	0.066	-0.064	0.023	-0.034	0.020	1.000	0.014	0.040	-0.021	-0.091	-0.039	-0.035	0.037	-0.053	-0.012	0.071	0.005	0.008	-0.031	-0.005	0.021	0.025
75	-0.004	0.022	-0.050	0.173	-0.031	-0.089	-0.048	-0.106	0.048	0.046	-0.057	-0.035	0.074	0.044	-0.013	-0.059	0.025	0.068	-0.106	0.078	-0.068	-0.048	0.026	0.055	-0.022	-0.061	0.116	-0.085	0.021	-0.093	-0.070	0.007	-0.023	0.060	0.000	0.054	0.175	0.032	0.058	-0.067	0.009	-0.095	-0.020	0.036	-0.013	-0.032	-0.068	-0.099	-0.057	-0.046	0.100	0.028	0.020	0.050	0.028	-0.032	0.038	0.065	-0.064	-0.018	-0.025	0.030	-0.040	-0.066	0.050	0.090	0.040	-0.002	-0.050	-0.038	-0.110	0.014	1.000	-0.016	-0.018	0.031	0.059	0.113	-0.042	0.047	0.005	-0.013	0.049	-0.039	0.031	-0.012	0.071	-0.039
76	0.025	0.018	-0.030	-0.052	0.049	0.016	0.164	0.058	0.066	-0.032	0.043	0.018	-0.033	-0.035	0.026	0.023	-0.102	-0.034	0.132	-0.026	0.026	-0.004	-0.011	-0.062	0.028	-0.041	-0.019	0.025	0.069	-0.014	0.018	0.019	-0.037	0.033	0.033	0.019	0.132	0.056	0.023	-0.025	0.033	-0.118	0.054	-0.070	-0.027	-0.035	0.016	-0.041	-0.006	0.043	0.019	0.050	-0.090	0.113	0.005	0.017	0.089	-0.045	-0.045	0.044	0.004	-0.089	-0.044	-0.102	-0.082	-0.089	-0.077	0.046	0.051	-0.031	-0.004	0.040	-0.016	1.000	-0.006	-0.097	-0.021	-0.065	0.039	-0.033	0.040	0.028	-0.094	0.033	-0.070	0.101	-0.073	-0.036
78	0.033	-0.022	0.017	0.069	0.033	0.019	0.009	-0.024	-0.044	0.118	0.054	-0.017	0.088	-0.061	0.055	0.020	0.057	-0.075	0.010	0.061	-0.121	-0.045	0.025	-0.028	-0.053	0.074	-0.069	0.064	0.045	0.003	-0.111	-0.002	-0.174	0.041	-0.040	-0.035	-0.044	0.060	-0.076	0.061	0.005	0.012	-0.025	0.078	-0.029	-0.088	-0.061	-0.025	0.093	0.093	-0.147	0.006	0.045	0.030	-0.007	-0.138	-0.010	0.006	-0.048	-0.029	-0.038	0.044	0.062	-0.048	-0.027	-0.016	-0.021	0.048	-0.076	-0.038	0.063	-0.021	-0.018	-0.006	1.000	-0.005	0.148	0.100	0.120	-0.025	-0.066	-0.110	-0.031	-0.127	0.069	0.095	-0.059	0.054
79	-0.004	-0.018	-0.023	-0.104	-0.043	0.137	0.016	-0.029	0.178	-0.021	0.024	-0.047	0.042	0.016	0.005	-0.006	0.079	-0.015	-0.024	-0.044	-0.108	0.020	0.139	0.020	0.064	-0.007	0.001	-0.021	0.049	-0.053	0.049	-0.065	-0.084	-0.028	-0.043	-0.046	-0.001	0.009	-0.085	0.016	-0.000	0.018	0.004	-0.052	-0.060	-0.070	0.104	-0.088	-0.039	-0.059	0.079	0.012	0.065	0.062	0.055	0.010	0.097	0.051	0.032	-0.039	0.058	0.027	-0.065	-0.023	0.033	0.167	-0.092	-0.054	0.035	0.004	-0.043	-0.091	0.031	-0.097	-0.005	1.000	0.069	-0.003	-0.065	-0.042	-0.046	-0.066	0.097	0.012	0.037	-0.141	0.036	0.080
8	-0.068	-0.018	0.064	0.008	0.052	-0.009	0.044	-0.000	0.028	-0.076	-0.007	-0.041	0.114	-0.113	0.079	0.016	0.013	0.024	-0.045	0.065	-0.079	-0.040	-0.015	0.093	-0.111	-0.068	0.141	-0.089	0.057	-0.029	-0.111	0.060	-0.022	0.003	0.030	0.036	0.023	-0.016	-0.013	0.022	0.009	-0.073	0.028	0.020	-0.018	-0.075	-0.070	0.004	-0.004	-0.034	-0.011	-0.042	0.054	0.057	0.008	0.052	-0.030	0.068	-0.063	0.070	-0.019	0.002	0.047	-0.004	-0.102	0.083	0.016	-0.002	-0.133	-0.032	0.044	-0.039	0.059	-0.021	0.148	0.069	1.000	0.006	-0.004	-0.011	-0.048	0.041	-0.082	0.038	-0.071	0.037	-0.040	0.020
80	-0.044	0.051	-0.005	-0.055	0.032	-0.011	0.079	-0.025	-0.101	0.006	0.032	0.044	0.022	-0.026	-0.027	0.059	0.039	-0.011	-0.011	0.002	-0.025	0.033	-0.028	-0.033	0.057	-0.019	-0.039	-0.024	0.026	0.141	0.009	-0.018	-0.051	-0.006	0.040	0.005	-0.084	-0.014	-0.065	-0.002	-0.096	0.002	0.012	0.022	0.033	0.007	-0.133	0.017	0.078	-0.005	-0.055	0.024	0.015	-0.042	-0.109	0.005	-0.070	0.070	-0.087	0.085	-0.054	0.023	0.041	0.020	0.048	0.036	0.030	0.034	0.053	-0.010	-0.073	-0.035	0.113	-0.065	0.100	-0.003	0.006	1.000	-0.040	-0.005	-0.076	0.052	0.063	-0.025	-0.029	0.006	0.032	-0.050
81	-0.062	-0.048	-0.013	-0.055	-0.061	0.098	-0.077	-0.039	-0.043	0.059	-0.047	0.026	-0.067	0.118	0.097	-0.016	-0.023	0.013	0.090	-0.050	-0.067	-0.092	0.017	0.030	-0.076	-0.004	-0.060	0.016	0.049	0.046	-0.009	0.046	-0.052	-0.048	-0.055	0.008	0.026	-0.026	-0.018	-0.009	0.046	-0.076	-0.117	0.065	0.011	0.053	0.050	0.117	-0.013	0.101	0.014	0.022	0.041	0.097	-0.023	-0.087	-0.089	-0.008	0.049	-0.013	0.003	0.068	-0.167	-0.009	-0.008	-0.030	-0.040	0.066	-0.029	0.045	-0.042	0.037	-0.042	0.039	0.120	-0.065	-0.004	-0.040	1.000	-0.038	0.028	0.016	-0.008	0.102	0.025	0.026	0.023	0.027
83	0.045	-0.054	0.012	-0.031	0.016	-0.017	0.005	0.037	0.017	0.012	-0.061	0.145	0.033	0.044	0.017	0.009	-0.015	0.047	-0.074	0.001	-0.037	-0.064	-0.065	-0.032	-0.036	0.036	0.010	-0.025	-0.052	-0.000	0.037	0.093	-0.031	-0.033	-0.014	-0.020	0.060	0.052	-0.056	0.052	0.048	0.019	0.004	0.009	-0.088	0.002	0.044	-0.054	-0.052	-0.022	0.097	-0.031	-0.015	0.028	-0.016	0.099	0.043	-0.099	0.009	0.020	-0.064	-0.077	-0.043	0.026	0.024	0.081	-0.032	0.084	0.098	-0.016	-0.088	-0.053	0.047	-0.033	-0.025	-0.042	-0.011	-0.005	-0.038	1.000	0.016	-0.014	0.030	0.036	0.056	0.057	0.025	-0.047
87	-0.027	0.016	0.020	0.068	-0.048	0.074	-0.057	0.076	0.054	0.073	0.031	0.083	0.079	-0.027	0.001	-0.095	-0.023	0.035	0.133	0.049	0.009	0.071	-0.060	-0.048	0.014	-0.066	-0.070	-0.036	0.025	-0.018	-0.015	-0.036	-0.042	-0.052	-0.020	0.017	0.067	0.027	-0.010	-0.012	-0.110	0.085	0.015	-0.057	0.039	0.013	-0.031	-0.028	-0.196	0.050	-0.022	0.018	-0.003	0.068	-0.102	0.024	-0.069	-0.026	-0.019	0.044	0.039	0.002	0.064	0.000	-0.066	-0.027	-0.102	-0.008	0.063	-0.028	0.009	-0.012	0.005	0.040	-0.066	-0.046	-0.048	-0.076	0.028	0.016	1.000	-0.027	0.097	0.050	-0.082	-0.013	-0.004	-0.022
9	-0.012	-0.131	0.095	-0.052	0.010	-0.056	0.062	0.028	0.013	-0.019	0.022	0.024	-0.036	0.030	0.005	0.002	-0.031	0.026	0.053	0.027	0.091	-0.089	0.008	-0.006	0.104	-0.019	0.044	0.016	0.020	0.079	0.092	0.040	0.154	0.015	0.049	0.016	0.014	0.000	0.030	0.115	0.002	-0.148	-0.128	-0.101	0.051	0.039	-0.107	0.019	0.019	-0.035	-0.006	-0.038	0.071	-0.027	0.026	-0.005	-0.064	-0.025	0.064	-0.019	0.037	-0.025	0.089	0.124	-0.029	-0.037	-0.007	0.017	-0.182	-0.097	-0.040	0.071	-0.013	0.028	-0.110	-0.066	0.041	0.052	0.016	-0.014	-0.027	1.000	-0.048	0.077	-0.050	0.116	-0.018	-0.138
92	-0.026	0.014	0.005	0.017	-0.012	-0.062	0.005	0.085	0.005	-0.000	0.105	-0.114	-0.043	-0.034	0.052	0.024	-0.044	0.063	0.041	0.036	0.089	0.006	-0.011	0.047	-0.127	0.006	0.018	-0.051	-0.031	0.009	-0.055	-0.007	-0.059	-0.014	0.006	-0.020	-0.019	-0.014	-0.031	-0.020	-0.010	0.010	-0.015	0.010	-0.075	0.016	0.038	-0.030	-0.082	-0.025	-0.064	-0.037	-0.033	-0.027	-0.005	0.019	-0.034	0.028	-0.005	-0.016	-0.034	0.047	-0.015	0.102	0.007	0.138	-0.094	-0.074	0.022	0.047	-0.002	0.005	0.049	-0.094	-0.031	0.097	-0.082	0.063	-0.008	0.030	0.097	-0.048	1.000	0.022	0.066	0.009	0.079	0.075
94	-0.017	-0.126	0.045	-0.020	0.005	0.065	0.004	0.008	0.100	-0.122	-0.027	0.020	-0.026	-0.024	0.108	-0.071	-0.018	0.040	0.024	0.040	0.001	0.062	-0.008	0.052	0.072	0.092	-0.001	-0.034	0.170	0.006	0.021	0.027	0.141	-0.091	-0.009	-0.088	-0.097	-0.083	0.023	-0.020	0.045	-0.089	0.043	-0.038	-0.012	-0.043	0.038	-0.069	-0.086	-0.004	-0.019	-0.021	-0.001	0.085	0.051	0.068	-0.012	-0.009	0.058	-0.101	-0.038	-0.044	-0.090	0.041	0.033	0.016	-0.069	0.000	-0.042	0.027	0.002	0.008	-0.039	0.033	-0.127	0.012	0.038	-0.025	0.102	0.036	0.050	0.077	0.022	1.000	0.007	0.036	-0.018	-0.002
95	0.095	0.011	-0.041	-0.103	-0.062	-0.103	0.064	-0.027	-0.027	0.002	0.004	-0.004	0.023	-0.008	0.040	-0.068	0.080	0.013	-0.024	-0.023	0.018	0.079	0.014	0.055	-0.002	-0.082	-0.007	0.015	-0.027	0.007	-0.011	-0.024	0.000	-0.013	-0.096	0.060	0.013	-0.006	-0.015	0.067	0.055	-0.065	-0.062	-0.034	-0.003	0.010	0.013	-0.002	0.027	-0.045	-0.025	0.020	-0.034	0.016	-0.015	-0.049	0.093	0.010	0.082	-0.054	-0.021	-0.043	-0.121	-0.050	0.039	-0.023	0.046	0.060	0.103	0.001	0.002	-0.031	0.031	-0.070	0.069	0.037	-0.071	-0.029	0.025	0.056	-0.082	-0.050	0.066	0.007	1.000	-0.059	0.062	0.065
96	-0.027	0.004	0.025	0.039	-0.069	0.045	-0.021	0.017	-0.045	0.048	0.038	-0.016	-0.065	0.019	0.052	-0.039	0.019	-0.012	-0.054	0.017	-0.031	-0.001	0.006	-0.017	-0.044	0.053	-0.017	0.042	0.106	0.064	-0.059	0.004	0.049	0.021	-0.076	0.034	0.045	0.009	-0.106	0.052	-0.031	-0.068	-0.018	-0.111	0.101	0.089	0.009	0.031	-0.035	0.008	-0.047	0.015	-0.018	-0.041	-0.006	0.010	0.016	-0.093	-0.030	0.091	-0.156	-0.068	0.067	-0.005	-0.046	-0.100	-0.013	0.053	-0.121	0.028	0.050	-0.005	-0.012	0.101	0.095	-0.141	0.037	0.006	0.026	0.057	-0.013	0.116	0.009	0.036	-0.059	1.000	-0.030	0.019
98	-0.129	0.096	0.034	-0.023	-0.089	-0.071	0.071	-0.080	-0.056	-0.185	0.029	-0.089	0.019	0.043	0.012	0.067	0.061	-0.053	-0.046	0.025	-0.053	0.028	-0.002	0.048	-0.002	0.094	0.122	-0.008	-0.073	-0.001	0.003	-0.049	-0.097	-0.092	-0.051	0.009	-0.068	-0.012	0.021	-0.056	-0.052	0.121	-0.065	-0.007	-0.018	0.032	0.059	0.024	-0.092	0.006	0.040	0.039	0.032	-0.001	-0.083	-0.032	-0.019	0.090	0.103	0.095	0.086	-0.062	-0.020	-0.049	0.129	0.095	0.039	0.020	-0.051	0.009	0.014	0.021	0.071	-0.073	-0.059	0.036	-0.040	0.032	0.023	0.025	-0.004	-0.018	0.079	-0.018	0.062	-0.030	1.000	0.024
99	0.052	0.025	-0.030	0.043	-0.034	-0.054	-0.026	-0.060	-0.057	0.030	0.044	-0.046	-0.159	-0.097	-0.010	0.005	0.074	0.006	0.045	0.064	0.061	-0.004	-0.048	-0.008	-0.040	-0.009	0.017	-0.054	0.134	0.019	-0.054	-0.061	-0.087	-0.035	-0.060	-0.032	0.046	-0.003	-0.027	-0.038	0.034	-0.050	0.034	-0.049	-0.099	-0.038	0.149	-0.013	0.029	-0.035	-0.028	0.036	-0.034	-0.064	0.026	0.064	0.013	-0.033	0.026	0.062	0.118	0.017	0.039	-0.031	0.051	0.077	-0.066	-0.055	-0.020	0.013	-0.078	0.025	-0.039	-0.036	0.054	0.080	0.020	-0.050	0.027	-0.047	-0.022	-0.138	0.075	-0.002	0.065	0.019	0.024	1.000
