66	-0.077	0.014	0.050	-0.025	-0.042	-0.035	0.017	-0.016	0.047	0.017	0.028	-0.028	-0.171	0.026	0.007	-0.044	-0.038	-0.072	0.028	-0.037	0.021	-0.045	-0.049	-0.005	-0.080	-0.053	-0.028	0.043	-0.048	0.019	-0.076	0.069	-0.090	-0.039	0.058	-0.029	0.037	0.076	0.009	0.004	-0.038	0.008	0.052	-0.068	-0.011	-0.010	0.046	0.006	0.065	-0.065	0.012	0.000	0.094	-0.031	0.015	0.045	-0.057	0.017	-0.084	-0.003	-0.043	-0.073	0.024	0.092	0.097	-0.006	0.004	0.037	1.000	0.090	-0.070	0.091	0.001	-0.012	0.046	-0.083	-0.036	0.023	0.092	0.000	-0.004	0.031	-0.047	-0.038	0.075	0.080	0.035	-0.002	-0.044
67	-0.018	0.010	0.133	0.003	-0.101	-0.011	0.056	-0.039	-0.005	0.053	-0.008	-0.062	-0.049	-0.026	-0.008	0.003	-0.042	-0.010	-0.065	0.041	0.086	0.002	0.000	-0.014	-0.052	-0.082	-0.129	-0.057	0.018	-0.010	0.074	0.031	0.107	-0.042	0.017	-0.136	-0.065	-0.041	0.008	0.000	-0.112	0.001	-0.000	0.143	0.004	-0.069	-0.095	0.034	0.072	-0.000	0.033	-0.081	0.054	-0.057	0.058	0.026	-0.011	0.115	-0.036	0.101	-0.007	0.066	-0.028	-0.032	-0.078	-0.188	0.089	-0.077	0.090	1.000	-0.038	0.009	0.057	-0.051	-0.033	0.033	0.043	0.139	-0.019	0.065	-0.064	-0.028	0.023	-0.056	0.014	0.002	-0.016	0.126	0.035
68	0.094	-0.009	0.034	-0.053	-0.004	0.088	-0.126	-0.003	-0.059	0.065	0.035	0.083	0.057	0.034	-0.053	0.072	-0.021	0.033	0.012	-0.036	0.013	-0.012	-0.009	0.055	0.012	0.045	0.181	-0.011	-0.029	-0.011	-0.005	-0.028	-0.068	-0.070	-0.002	0.023	-0.044	0.038	-0.048	0.005	0.066	-0.021	-0.026	-0.036	-0.061	-0.054	-0.094	-0.011	-0.060	0.009	0.017	0.011	0.041	-0.014	-0.086	0.019	-0.023	0.061	0.028	0.016	0.090	0.030	0.003	-0.075	0.016	0.051	0.005	-0.030	-0.070	-0.038	1.000	0.093	0.005	0.074	0.091	-0.046	0.071	-0.058	0.029	0.032	-0.021	-0.007	-0.058	0.006	-0.060	-0.012	-0.029	-0.068	-0.004
7	0.060	-0.039	0.088	-0.021	0.004	0.024	-0.024	0.046	0.049	0.055	0.020	-0.014	0.093	-0.012	-0.002	0.003	-0.014	-0.132	0.011	-0.012	0.033	0.070	0.011	0.011	-0.033	-0.000	0.141	0.086	0.029	0.041	0.058	0.018	-0.062	-0.028	-0.055	-0.077	0.012	-0.054	-0.035	-0.023	-0.005	-0.001	-0.095	-0.084	-0.057	0.037	-0.003	-0.137	-0.057	-0.016	-0.103	-0.002	0.014	0.058	0.087	0.044	-0.092	0.043	-0.114	0.003	0.009	0.062	0.001	0.058	-0.072	0.039	0.017	0.041	0.091	0.009	0.093	1.000	0.037	-0.034	-0.034	-0.048	0.037	-0.081	0.002	0.008	-0.058	0.051	-0.101	0.003	-0.072	-0.017	0.006	0.049	0.003
71	-0.065	0.069	-0.021	-0.051	-0.037	0.030	0.079	0.099	0.082	0.017	0.009	-0.033	-0.085	0.016	-0.007	0.147	0.035	0.016	-0.048	-0.027	-0.037	-0.066	-0.021	0.017	0.021	-0.096	-0.072	0.040	0.047	0.049	-0.028	0.020	0.028	-0.020	0.004	-0.126	-0.017	0.028	0.012	0.039	0.078	0.048	0.050	0.014	-0.065	-0.107	-0.061	0.035	0.065	0.052	0.004	0.127	-0.120	-0.004	-0.094	0.032	-0.048	0.097	-0.051	0.035	0.075	-0.068	0.025	-0.033	-0.030	-0.028	0.013	-0.022	0.001	0.057	0.005	0.037	1.000	0.014	-0.081	-0.025	-0.059	-0.015	0.130	-0.003	-0.029	0.037	-0.003	-0.011	0.004	0.108	-0.011	-0.068	0.028
73	-0.073	0.035	0.052	-0.055	-0.043	0.029	-0.059	-0.034	-0.048	-0.011	-0.014	0.040	-0.022	-0.104	-0.022	0.033	0.022	-0.001	-0.022	0.023	-0.021	-0.019	-0.007	-0.011	0.005	0.009	0.013	0.077	0.052	-0.060	-0.062	0.024	-0.041	0.030	0.078	0.026	0.040	-0.034	0.048	0.059	0.047	0.103	-0.008	0.008	0.033	0.053	0.093	0.080	-0.033	-0.022	0.048	0.017	0.102	0.122	-0.092	0.012	-0.008	0.041	0.047	0.069	0.027	-0.100	-0.060	-0.033	-0.011	-0.018	0.014	-0.034	-0.012	-0.051	0.074	-0.034	0.014	1.000	-0.027	-0.093	0.002	-0.051	-0.015	0.029	-0.047	0.047	0.044	-0.033	-0.054	-0.040	0.052	-0.048	0.040
74	0.090	-0.023	-0.010	-0.053	-0.014	0.008	0.030	-0.063	-0.086	-0.002	-0.023	0.003	0.020	0.065	-0.035	0.010	-0.047	0.008	0.026	-0.009	0.024	0.053	-0.004	-0.017	0.014	0.065	0.011	-0.055	-0.025	-0.061	0.025	-0.012	-0.048	0.021	-0.079	0.146	-0.056	0.022	0.043	-0.008	-0.002	-0.088	0.103	0.046	-0.028	-0.021	-0.035	-0.061	0.053	0.093	-0.047	0.001	0.062	0.037	0.075	0.004	0.008	0.011	0.016	-0.012	0.029	0.030	0.042	0.079	0.006	0.098	-0.055	0.045	0.046	-0.033	0.091	-0.034	-0.081	-0.027	1.000	-0.025	-0.017	-0.004	-0.046	-0.069	-0.044	-0.045	-0.069	-0.096	0.005	0.089	-0.039	0.064	-0.007
75	0.050	-0.028	0.014	0.005	0.049	0.037	-0.010	-0.073	0.002	0.172	-0.091	-0.043	0.058	0.025	-0.071	-0.040	-0.012	0.004	-0.046	-0.008	-0.064	0.037	0.073	0.045	0.071	-0.087	0.036	-0.041	0.050	0.055	0.025	-0.084	0.103	0.075	-0.062	-0.015	0.072	-0.083	0.056	-0.063	0.103	-0.055	-0.096	-0.067	0.105	0.037	0.082	-0.050	0.004	0.050	-0.011	0.074	-0.020	-0.007	0.013	-0.016	-0.013	0.086	-0.055	0.047	0.041	-0.079	-0.056	-0.086	0.091	0.103	0.004	-0.051	-0.083	0.033	-0.046	-0.048	-0.025	-0.093	-0.025	1.000	0.016	-0.029	0.023	0.021	0.046	0.012	-0.168	0.031	-0.090	-0.028	-0.014	0.047	0.059
78	0.103	0.002	0.018	0.030	0.046	0.057	-0.096	0.001	0.062	-0.142	-0.001	-0.053	0.047	0.032	0.043	0.038	-0.019	0.010	0.014	0.034	-0.077	-0.053	0.040	0.023	-0.023	0.113	0.049	0.018	-0.042	-0.000	-0.109	-0.037	0.015	0.032	-0.017	0.049	-0.075	0.033	-0.054	-0.013	-0.109	-0.024	0.086	-0.061	-0.041	-0.038	-0.010	-0.078	-0.039	-0.014	0.054	-0.055	-0.100	0.032	0.030	0.051	-0.021	0.014	-0.063	0.009	-0.021	0.041	0.023	0.107	0.062	-0.094	0.076	-0.041	-0.036	0.043	0.071	0.037	-0.059	0.002	-0.017	0.016	1.000	0.043	0.006	0.025	0.004	-0.041	-0.015	0.081	-0.039	0.016	-0.055	0.017	0.020
8	-0.002	0.012	-0.003	-0.083	-0.016	-0.010	-0.009	-0.007	0.039	-0.046	0.081	-0.083	-0.045	0.017	0.112	-0.056	-0.101	-0.064	0.017	0.032	0.007	0.052	-0.002	0.106	0.004	0.004	0.068	-0.000	0.044	-0.126	-0.050	0.031	0.121	0.068	0.057	-0.017	-0.087	0.018	0.042	-0.070	-0.083	-0.045	-0.026	-0.037	-0.005	0.105	0.108	-0.068	0.099	0.064	-0.028	-0.095	-0.103	0.041	0.053	0.089	-0.014	-0.086	0.100	0.044	0.035	-0.024	0.082	0.039	-0.017	0.010	-0.005	-0.004	0.023	0.139	-0.058	-0.081	-0.015	-0.051	-0.004	-0.029	0.043	1.000	-0.022	-0.116	-0.036	-0.012	0.134	-0.032	0.076	0.006	-0.069	-0.009	-0.154
80	-0.080	0.017	-0.014	0.025	0.016	0.034	0.016	0.097	-0.053	0.025	-0.054	0.025	-0.106	-0.048	-0.038	0.013	0.111	0.007	0.016	-0.067	0.052	0.055	0.030	0.088	-0.022	0.004	-0.103	-0.050	-0.083	0.019	-0.076	0.050	-0.023	0.008	0.028	-0.094	0.068	-0.004	-0.074	-0.023	-0.008	0.035	-0.027	-0.150	0.031	-0.077	-0.012	0.046	-0.019	0.025	0.005	0.051	0.037	0.108	0.042	0.007	-0.074	-0.046	0.069	-0.099	-0.056	0.036	-0.018	-0.022	-0.066	-0.015	0.136	-0.012	0.092	-0.019	0.029	0.002	0.130	-0.015	-0.046	0.023	0.006	-0.022	1.000	0.032	-0.110	0.021	-0.016	-0.050	0.137	-0.012	0.013	-0.028	-0.032
82	0.031	0.016	0.097	0.023	-0.048	-0.069	-0.073	0.023	0.015	-0.029	0.001	0.082	0.021	0.057	-0.117	0.005	0.077	-0.097	0.076	-0.038	0.034	-0.014	-0.084	0.073	0.044	0.027	0.008	-0.048	-0.015	-0.050	-0.016	-0.025	-0.043	-0.043	0.085	-0.205	-0.077	0.004	0.088	-0.030	-0.008	0.090	-0.003	0.011	0.036	0.058	-0.040	-0.016	-0.043	0.002	0.006	0.042	0.023	-0.033	0.046	0.100	0.032	-0.018	0.075	-0.108	-0.000	0.011	0.049	-0.075	-0.048	-0.133	0.009	0.061	0.000	0.065	0.032	0.008	-0.003	0.029	-0.069	0.021	0.025	-0.116	0.032	1.000	-0.004	-0.080	-0.150	-0.035	0.021	-0.022	-0.006	0.054	0.072
83	-0.063	-0.025	-0.061	0.064	-0.001	-0.022	-0.006	-0.088	0.007	-0.040	0.144	0.018	0.026	0.069	-0.051	0.035	-0.015	0.099	-0.028	-0.021	0.057	-0.041	0.082	-0.028	-0.044	0.021	-0.003	-0.048	-0.007	-0.009	0.049	0.008	0.011	-0.002	-0.042	0.064	0.054	0.060	-0.021	0.045	-0.008	0.045	0.072	-0.011	-0.011	-0.054	0.005	0.006	-0.002	0.017	0.038	0.079	0.008	0.058	-0.172	-0.028	0.061	0.094	0.013	-0.000	-0.059	-0.006	-0.013	0.015	0.013	-0.059	-0.118	0.035	-0.004	-0.064	-0.021	-0.058	-0.029	-0.047	-0.044	0.046	0.004	-0.036	-0.110	-0.004	1.000	0.069	0.085	0.102	-0.032	-0.032	-0.062	-0.056	0.040
87	0.047	0.042	-0.061	0.047	0.015	0.012	0.034	0.107	-0.070	-0.000	0.029	0.036	0.002	0.042	0.142	0.022	-0.062	-0.025	0.035	0.002	0.050	-0.007	0.087	0.019	-0.105	-0.015	0.068	0.083	-0.022	-0.055	0.069	0.005	0.013	0.027	0.040	-0.016	0.041	0.072	0.034	0.017	0.007	-0.091	-0.056	-0.045	-0.000	-0.100	-0.011	-0.050	-0.064	-0.021	0.002	-0.044	0.048	0.065	-0.093	-0.017	-0.032	0.038	-0.115	-0.023	-0.026	0.035	-0.049	-0.064	0.014	0.027	0.012	0.017	0.031	-0.028	-0.007	0.051	0.037	0.047	-0.045	0.012	-0.041	-0.012	0.021	-0.080	0.069	1.000	0.005	-0.031	0.010	-0.008	-0.038	-0.117	-0.041
9	-0.093	0.019	-0.022	0.013	-0.035	-0.051	0.084	-0.072	0.027	0.107	0.029	-0.011	0.016	0.002	0.021	-0.096	-0.005	0.093	-0.018	-0.033	0.059	-0.104	-0.077	0.034	-0.029	-0.060	0.008	0.024	0.080	-0.025	0.001	0.030	0.106	0.002	0.111	0.072	-0.006	0.045	-0.134	-0.063	-0.120	-0.027	-0.077	0.122	0.037	-0.002	-0.051	0.033	-0.027	0.047	0.026	0.043	-0.027	0.047	-0.014	0.013	0.049	0.024	0.029	0.095	-0.058	-0.050	-0.018	0.078	0.056	-0.067	-0.010	0.034	-0.047	0.023	-0.058	-0.101	-0.003	0.044	-0.069	-0.168	-0.015	0.134	-0.016	-0.150	0.085	0.005	1.000	0.070	0.033	0.088	-0.036	-0.060	-0.044
90	0.031	0.022	-0.071	0.047	-0.017	0.085	-0.062	0.075	0.058	-0.002	0.003	0.149	0.021	0.046	0.038	0.047	0.028	0.099	0.041	0.005	-0.099	-0.028	-0.022	-0.005	-0.024	0.040	-0.006	0.008	-0.044	0.007	0.025	0.059	0.071	0.024	-0.005	0.014	-0.054	0.035	-0.105	-0.014	0.158	-0.027	0.020	0.002	-0.036	0.029	-0.091	-0.037	0.011	-0.021	-0.039	-0.091	-0.063	-0.065	-0.080	-0.032	-0.016	-0.008	0.011	0.048	-0.030	0.034	0.026	0.073	0.134	-0.034	0.005	-0.015	-0.038	-0.056	0.006	0.003	-0.011	-0.033	-0.096	0.031	0.081	-0.032	-0.050	-0.035	0.102	-0.031	0.070	1.000	0.060	-0.018	-0.014	0.008	-0.061
92	-0.016	0.044	-0.032	0.024	-0.064	-0.071	-0.041	0.048	-0.054	0.014	0.008	0.012	-0.032	0.019	-0.001	-0.033	0.058	0.010	0.011	-0.011	0.063	-0.050	-0.066	0.034	0.014	-0.017	-0.014	0.034	-0.140	-0.051	-0.013	0.050	-0.069	-0.026	0.046	-0.035	-0.007	-0.022	-0.032	0.019	-0.031	0.075	0.092	0.005	0.031	-0.017	0.067	-0.047	0.047	0.035	0.006	-0.078	-0.021	0.006	0.051	0.098	0.014	-0.101	0.001	-0.012	-0.115	0.012	0.033	0.048	0.019	0.008	0.037	0.017	0.075	0.014	-0.060	-0.072	0.004	-0.054	0.005	-0.090	-0.039	0.076	0.137	0.021	-0.032	0.010	0.033	0.060	1.000	-0.027	0.005	-0.058	-0.075
94	-0.053	0.017	0.014	-0.080	0.003	0.001	0.012	-0.036	0.012	-0.064	-0.047	0.014	-0.113	-0.012	-0.094	-0.005	-0.023	0.033	-0.078	-0.078	0.004	-0.078	-0.016	-0.003	0.056	-0.025	0.071	-0.014	-0.028	0.079	0.044	-0.065	-0.015	-0.066	0.002	0.075	0.147	-0.010	0.097	0.007	-0.113	-0.163	-0.031	0.044	-0.074	-0.060	-0.071	0.009	0.086	0.047	-0.042	-0.000	0.026	0.049	0.039	-0.057	0.168	0.002	0.007	0.085	0.071	0.078	0.024	0.117	-0.083	-0.006	-0.030	-0.021	0.080	0.002	-0.012	-0.017	0.108	-0.040	0.089	-0.028	0.016	0.006	-0.012	-0.022	-0.032	-0.008	0.088	-0.018	-0.027	1.000	0.027	-0.005	-0.053
95	0.021	-0.004	0.038	-0.043	0.049	-0.113	-0.038	0.054	-0.045	0.017	-0.036	0.005	-0.021	-0.094	-0.006	-0.057	0.015	0.016	0.020	0.044	-0.013	-0.120	0.014	-0.035	-0.025	0.003	-0.039	0.108	-0.052	-0.057	0.074	-0.017	-0.119	-0.054	-0.047	-0.045	0.044	0.030	-0.014	0.055	0.101	0.025	0.013	-0.020	-0.010	-0.007	0.095	0.054	-0.074	-0.040	0.081	0.092	-0.002	-0.017	0.030	0.024	0.034	-0.052	-0.011	0.028	0.011	0.040	-0.007	-0.009	0.038	-0.029	-0.020	-0.066	0.035	-0.016	-0.029	0.006	-0.011	0.052	-0.039	-0.014	-0.055	-0.069	0.013	-0.006	-0.062	-0.038	-0.036	-0.014	0.005	0.027	1.000	0.051	0.030
97	0.038	-0.014	0.044	-0.029	-0.052	0.007	-0.016	-0.066	-0.037	-0.007	-0.020	0.089	-0.020	-0.057	0.023	0.007	0.033	0.025	0.004	0.020	-0.019	0.055	0.018	0.033	-0.090	-0.041	-0.037	-0.025	0.009	0.017	0.054	0.017	0.009	0.025	-0.065	-0.003	0.015	0.000	-0.023	0.052	-0.007	-0.044	-0.045	-0.104	0.027	0.019	0.057	-0.040	0.013	-0.031	0.028	0.001	0.004	-0.090	0.010	-0.073	0.005	0.058	0.002	0.050	0.094	0.008	0.022	0.025	-0.049	0.030	0.057	-0.023	-0.002	0.126	-0.068	0.049	-0.068	-0.048	0.064	0.047	0.017	-0.009	-0.028	0.054	-0.056	-0.117	-0.060	0.008	-0.058	-0.005	0.051	1.000	0.083
99	-0.035	0.015	-0.018	0.090	0.022	0.007	-0.013	-0.027	-0.027	0.051	0.050	-0.022	0.092	-0.053	0.020	0.025	-0.020	-0.027	-0.011	0.053	0.021	0.026	-0.044	-0.052	0.038	0.009	-0.090	-0.032	0.086	-0.013	0.083	-0.119	-0.037	-0.003	0.025	0.073	0.007	-0.021	0.003	0.038	-0.029	0.006	0.042	-0.033	0.020	-0.005	-0.033	-0.063	0.027	-0.020	0.076	0.093	-0.075	-0.068	0.032	0.014	0.097	0.025	-0.053	-0.088	0.027	-0.069	-0.024	0.017	0.023	0.022	0.024	-0.035	-0.044	0.035	-0.004	0.003	0.028	0.040	-0.007	0.059	0.020	-0.154	-0.032	0.072	0.040	-0.041	-0.044	-0.061	-0.075	-0.053	0.030	0.083	1.000
